"Time of Day","Process Name","PID","Operation","Path","Detail"
"8:02:56.7856832 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7870171 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db","Desired Access: Generic Read/Write, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7877870 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7883999 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7893896 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db","Desired Access: Generic Read/Write, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7909275 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7984455 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Open Requiring Oplock, Disallow Exclusive, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7986944 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7990374 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.7990618 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8002140 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8004933 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8009176 AM","Explorer.EXE","4468","CreateFile","C:\Windows\explorer.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8011323 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8013581 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8019911 AM","Explorer.EXE","4468","CreateFile","C:\Windows\explorer.exe","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8020163 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8024598 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8029577 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8029816 AM","Explorer.EXE","4468","CreateFile","C:\Windows\explorer.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8030672 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8034594 AM","Explorer.EXE","4468","CreateFile","C:\Windows\explorer.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8038486 AM","Explorer.EXE","4468","CreateFile","C:\Windows\explorer.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8039422 AM","Explorer.EXE","4468","CreateFile","C:\Windows\Branding\BaseBrd\basebrd.dll","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8043160 AM","Explorer.EXE","4468","CreateFile","C:\Windows\Branding\BaseBrd\basebrd.dll","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8051359 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8095702 AM","MsMpEng.exe","2704","CreateFile","C:\Users\IEUser\AppData\Local\Temp\procmon64.exe","Desired Access: Read Attributes, Disposition: Open, Options: Non-Directory File, Open For Backup, Open Reparse Point, Open Requiring Oplock, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8102875 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8108204 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8111446 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8114936 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8116740 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8123451 AM","Explorer.EXE","4468","CreateFile","C:\Windows\Branding\BaseBrd\basebrd.dll","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8126483 AM","Explorer.EXE","4468","CreateFile","C:\Windows\Branding\BaseBrd\basebrd.dll","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8128044 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8500.40855.0_x64__8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8130936 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8131008 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8500.40855.0_x64__8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8134584 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8146675 AM","Explorer.EXE","4468","CreateFile","C:\Windows\Branding\BaseBrd\en-US\basebrd.dll.mui","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8146923 AM","Explorer.EXE","4468","CreateFile","C:\Users\Public","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8147735 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris\resources.en-US.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8157085 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\Documents","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8165929 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8177849 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris\resources.en-US.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8192155 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris\resources.en-US.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8200513 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris\resources.en-US.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8223360 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11708.1001.21.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-1901480256-120802936-2790681297-1000-MergedResources-0.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8227513 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8229754 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11708.1001.21.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-1901480256-120802936-2790681297-1000-MergedResources-0.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8230370 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8235344 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11708.1001.21.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-1901480256-120802936-2790681297-1000-MergedResources-0.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8241845 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11708.1001.21.0_x64__8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8262545 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8280089 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8500.40855.0_x64__8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8283284 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8500.40855.0_x64__8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8285469 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11708.1001.21.0_neutral_split.scale-100_8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8294335 AM","Explorer.EXE","4468","CreateFile","C:\Users\IEUser\OneDrive","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8304395 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8308377 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8314843 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8317315 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8321528 AM","Explorer.EXE","4468","CreateFile","C:\","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8323359 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8326126 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\pris","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8330676 AM","Explorer.EXE","4468","CreateFile","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8331040 AM","Explorer.EXE","4468","CreateFile","C:\Program Files","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8337999 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8348024 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8353541 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8356334 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8361996 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8364678 AM","Explorer.EXE","4468","CreateFile","C:\Windows\rescache\_merged\1858771041\3484786215.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:56.8366436 AM","Explorer.EXE","4468","CreateFile","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11708.1001.21.0_x64__8wekyb3d8bbwe\resources.pri","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
